date,installation,storage_volume_kwh,net_gas_flow_kwhd,cargo_kwh,capacity_kwh,capacity_utilization,heel_kwh,country,continent,Australia,Belgium,Croatia,Finland,France,Germany,Greece,Italy,Lithuania,Netherlands,Poland,Portugal,Russian Federation,Spain,United Kingdom,United States
2019-11-07,,61631403639,-954446394,-122974050,99826469947,0.617,5924057508,,,1795648791.95,1626660263.744,,,6462157907.917,,1163269868.578,925798298.89,860418575.207,3192521246.671,565772779.336,2260170746.226,,19802209896.028,9782857020.99,13193918243.611
2019-11-08,,61425209176,-1066795985,1956960335,99826469947,0.615,5924057508,,,2402530368.424,1237824029.598,,,5621314627.738,,1025632981.11,686341418.906,770842458.812,2909665348.117,415302520.881,2036779295.288,,19942922998.082,11035228699.748,13340824429.659
2019-11-09,,64093174854,-1079134722,3229185117,99826469947,0.642,5924057508,,,1869484717.846,1736523134.487,,,5261533037.094,,880122610.492,2293744850.367,674321144.286,3570238388.003,1378462597.819,1835612478.371,,19323858527.714,11966637363.568,13302636003.638
2019-11-10,,64908188773,-887616649,2665600922,99826469947,0.65,5924057508,,,2333579796.53,2147285867.321,,,6562947978.368,,741557438.006,1932994319.886,576478548.164,3292796356.09,1467909973.956,2125698158.786,,18950525330.959,12250936508.173,12525478496.378
2019-11-11,,65416651810,-1379722897,-339054409,99826469947,0.655,5924057508,,,1941138835.159,1915505972.199,,,7304403779.329,,810047255.292,1553379953.698,541569610.821,3015672786.921,1311287286.326,2537572123.321,,19861294898.672,12545365478.346,12079413829.624
2019-11-12,,62086703725,-1465626528,-1053745788,99826469947,0.622,5924057508,,,2424321351.05,1676658914.491,,,6983427212.784,,810047255.292,1158120258.256,440230700.323,2672471586.354,1158377738.772,2362038169.364,,19085655171.296,11327855306.308,11987500061.176
2019-11-13,,60097111123,-1787036746,885895595,99826469947,0.602,5924057508,,,2110716858.23,1449059689.855,,,6171990917.866,,1207570068.955,1357511814.771,335842678.449,2304220241.891,1014588422.13,2145070179.722,,18978949824.778,10258186381.14,12763404044.871
2019-11-14,,59008402191,-1773207332,-189708934,99826469947,0.591,5924057508,,,1835111068.945,1235709979.045,,,5682445922.905,,1062920225.325,1299388976.161,227619552.045,1928210602.929,883686682.899,1941782536.449,,18310354234.074,10975499995.813,13625672414.311
2019-11-15,,55167782158,-1543697331,-982383030,99826469947,0.553,5924057508,,,2266323175.401,885617786.77,,,6036745888.877,,921841229.905,902990945.805,159847969.884,1543460178.025,736001279.501,1737498850.127,,17431464819.738,9674911702.512,12871078331.226
2019-11-16,,57208091646,-778810803,1928468083,99826469947,0.573,5924057508,,,2400348559.84,1479381408.529,,,5542850828.354,,1076471831.436,1420838470.129,861482376.286,1222138045.524,604049290.797,1534482238.976,,18685388157.396,9642658879.967,12738001559.215
2019-11-17,,57644290744,-571057906,3374925865,99826469947,0.577,5924057508,,,2703538643.364,1278018093.324,,,6360310812.189,,1249878183.234,1129424732.315,897638061.391,1090565501.792,498272229.296,1335686953.129,,19431349867.388,9155085643.696,12514522022.837
2019-11-18,,58162544816,-1341114371,467401671,99826469947,0.583,5924057508,,,2591148398.081,1075997525.222,,,5970729239.707,,1131139010.488,1713038201.096,806937161.689,2192236544.791,376829511.132,1147543229.686,,18484851490.163,10259717712.631,12412376791.774
2019-11-19,,57093573799,-1436016269,-380264843,99826469947,0.572,5924057508,,,1551442074.024,875332117.732,,,6000170103.983,,1131139010.488,1323131390.067,719143081.498,2683868487.093,1260780450.35,1499370027.543,,18719795685.312,9191573343.15,12137828027.766
2019-11-20,,57145368038,-1792111823,1202366252,99826469947,0.572,5924057508,,,1938916371.756,847334499.506,,,4885943497.921,,1361800898.106,1868725827.904,643979098.203,2298243983.596,1145361421.102,1679789335.503,,19329184308.916,9199412947.285,11946675847.766
2019-11-21,,55284583451,-1095430528,557533403,99826469947,0.554,5924057508,,,2401669841.436,638788833.063,,,4542098596.064,,1210802127.013,1479672768.06,608013135.584,1910850995.5,995622949.377,1473059584.278,,18367474253.832,9193944874.219,12462585492.416
2019-11-22,,52459520780,-563136992,-973676123,99826469947,0.526,5924057508,,,1978900385.587,384465841.175,,,3873855347.119,,1064438005.209,1090619708.216,512420106.076,2528912647.016,889439339.694,1271228738.662,,17558070699.831,8388349321.535,12918820639.556
2019-11-23,,54061693291,153742971,1494986083,99826469947,0.542,5924057508,,,2371497190.429,256599661.714,,,5366781585.956,,931821987.806,827040969.355,418012842.103,2171299313.35,776920354.153,1079839405.555,,17864614805.867,8964035100.741,13033230074.149
2019-11-24,,54320623829,-159211044,1462658727,99826469947,0.544,5924057508,,,1498787308.48,989423089.581,,,6299735132.872,,817188951.712,519500820.269,319966971.889,1833783011.546,664408144.416,930832720.56,,18929845580.034,9912566218.882,11604585878.9
2019-11-25,,55430859487,-1063292894,1144961649,99826469947,0.555,5924057508,,,1550893233.977,1189980084.223,,,6618631527.879,,666386678.908,1590999212.263,224380718.185,1538513841.794,551231905.979,1663527408.169,,18279111006.184,10219943748.694,11337260120.949
2019-11-26,,55134472310,-1020029392,2409868563,99826469947,0.552,5924057508,,,1546570271.628,1291576475.238,,,5484727989.744,,1247689598.847,1614267319.956,139689955.793,1352524823.723,449750703.616,1472531071.639,,18697455862.638,10581243119.223,11256445117.906
2019-11-27,,56048141921,-681733873,-160030917,99826469947,0.561,5924057508,,,1352396083.464,1984815661.655,,,5391011857.683,,1392142944.188,1937025922.704,58773315.704,2034143507.899,320827498.877,1267332651.905,,18974511673.776,10125380641.251,11209780162.262
2019-11-28,,56174239616,-746761255,1002757870,99826469947,0.563,5924057508,,,1581607949.228,1623252034.807,,,5472517992.638,,1267061619.783,1835334670.446,465877114.888,1809295259.304,1193618690.464,1580760973.846,,18358604727.632,9417126275.263,11569182307.935
2019-11-29,,56223736858,-1218458784,2373204693,99826469947,0.563,5924057508,,,1761458089.731,1895944228.778,,,4861699674.589,,1198443062.239,1524426947.242,801252262.926,1578863748.99,1044137699.255,1761769776.672,,17644042088.999,9618747070.984,12532952207.148
2019-11-30,,56260211005,-941416525,726569362,99826469947,0.564,5924057508,,,1973405209.309,1602565508.079,,,4918663850.877,,1505461474.489,1629343481.754,749749383.9,2057628441.29,888782086.797,1564031516.102,,17131940445.667,8735527918.496,13503111688.643
2019-12-01,,53882784987,-1518931771,2456452209,99826469947,0.54,5924057508,,,1066220041.413,1276764569.758,,,5919178930.06,,1382487424.834,1657910267.436,651778047.52,1787551707.298,734612239.874,1404637525.023,,16519482383.278,7925704264.705,13556457586.099
2019-12-02,,55356738978,-1997750670,-994789526,99826469947,0.555,5924057508,,,976792992.686,2454670172.936,,,5899745926.897,,1261837475.627,2244220505.834,578199602.14,2469936057.22,600153204.04,1223432223.908,,16896338997.622,8621416619.237,12129995199.434
2019-12-03,,54083396188,-1738914993,3356583766,99826469947,0.542,5924057508,,,1900334949.158,2215138759.119,,,5525938423.928,,1500372846.395,1845193463.892,501246806.838,2124722443.146,445251570.387,1034888728.084,,16044911913.07,8296577844.951,12648818439.398
2019-12-04,,53698808383,-2001396052,1962455512,99826469947,0.538,5924057508,,,2340016809.433,1874688534.593,,,6170229209.071,,1399548896.928,1417586084.662,402868922.274,2015970804.104,1656981982.418,1347978259.872,,15178449321.538,7573606434.726,12320883123.115
2019-12-05,,48850423161,-1672410486,-2819865630,99826469947,0.489,5924057508,,,1214379751.026,1550439255.172,,,5321105897.558,,1302302571.475,1142251327.499,313692578.26,1702406966.102,1533357455.669,1743922311.424,,15204773316.409,7268085474.951,10553706255.605
2019-12-06,,48611257641,-1308807342,-1023369863,99826469947,0.487,5924057508,,,1373475606.77,1288175022.104,,,4360147956.613,,1230167372.145,993834137.371,275219568.511,2113047734.481,1415749842.034,1570048429.215,,16320761631.265,7089929285.211,10580701054.978
2019-12-07,,45718389508,-361936296,-2164950386,99826469947,0.458,5924057508,,,750657341.51,1104245848.161,,,3488420566.107,,1165390694.934,1717666074.583,191118300.985,1771222021.934,1301313304.229,1398762903.774,,16461738989.639,5796225207.814,10571628254.687
2019-12-08,,44920416734,32733905,819695999,99826469947,0.45,5924057508,,,1434661108.362,851684565.068,,,2714583202.344,,1130678255.881,1505129460.14,184179878.656,1596460509.526,1165919207.573,1241408429.414,,16830830533.681,4989647163.687,11275234419.779
2019-12-09,,43624402108,-508598553,914733,99826469947,0.437,5924057508,,,2396418594.067,610208495.774,,,2028824502.501,,1078782380.278,1156128172.157,112322487.252,2286908065.084,1025558447.277,1135441645.429,,16050861068.153,4665553727.736,11077394522.163
2019-12-10,,48806698904,-488535400,5097992255,99826469947,0.489,5924057508,,,2691897813.714,1299456734.191,,,3388396161.401,,1034888728.084,1953010042.112,45811204.459,2000691368.214,813347071.38,990920542.057,,17681918828.08,4579324858.051,12327035552.29
2019-12-11,,49096737154,-604679440,2439824388,99826469947,0.492,5924057508,,,2159387451.578,1157835674.527,,,3094807390.807,,996280202.274,1733928001.917,752459705.123,1659333186.078,654752625.061,841453102.454,,18018940496.26,4868353513.189,13159205804.558
2019-12-12,,49923656159,-279589961,2055195928,99826469947,0.5,5924057508,,,2078592775.944,2535945930.588,,,3809742698.607,,996280202.274,1841947854.228,817188951.712,1527835176.179,532910134.516,721656904.432,,17548726867.417,5015029321.933,12497799340.896
2019-12-13,,49681156943,-310623139,-1389913705,99826469947,0.498,5924057508,,,980472253.745,2558943006.158,,,4748679279.622,,833850651.426,1375867465.249,746449567.812,2092415414.177,490337763.918,644243354.522,,16897111439.17,6081018986.042,12231767761.329
2019-12-14,,51121895947,-292511418,1093045446,99826469947,0.512,5924057508,,,1710097502.57,2440386780.095,,,5283899962.98,,1215497758.53,1472483641.018,716500518.307,2710836183.254,460652970.732,585673312.91,,16298821580.971,6588160741.538,11638884993.967
2019-12-15,,50659826833,-210862991,92571021,99826469947,0.507,5924057508,,,2676767445.491,1962191255.252,,,4394176039.558,,1296617672.711,1709209872.37,679152291.864,2649298339.904,431760946.503,1340179310.555,,15708567825.195,6001403300.139,11810502533.759
2019-12-16,,47500147904,-778045137,-513172220,99826469947,0.476,5924057508,,,2172613819.143,1767468227.042,,,5466765335.844,,1240622436.26,1333179905.999,612051514.205,2411162741.516,400822629.751,1235859046.712,,14931674574.254,5155857612.639,10772070060.676
2019-12-17,,47947384785,-760475480,497553994,99826469947,0.48,5924057508,,,1698707377.634,2227138706.331,,,5678373665.269,,1156792200.857,1066152283.382,546333000.369,2082841204.459,368827287.723,1053928734.67,,15049478686.178,5513057622.319,11505754015.532
2019-12-18,,47496942949,-548325086,544578067,99826469947,0.476,5924057508,,,1305527853.729,2574805161.111,,,5676611956.474,,1064038232.829,1343485902.446,543487163.086,1721948382.114,338220985.321,1432269249.883,,14255828874.281,5995101803.298,11245617384.623
2019-12-19,,49680723292,-469576703,474685659,99826469947,0.498,5924057508,,,1847280411.233,2319316731.098,,,5118068958.999,,1007582241.77,1528458550.06,477307894.643,1690440897.906,1240622436.26,1599130175.929,,14682623157.144,7070293007.956,11099598828.776
2019-12-20,,48528911306,148918600,-192507341,99826469947,0.486,5924057508,,,1215680705.213,1187317193.622,,,5495359224.738,,1394792283.183,1241381326.202,410606889.364,2090369121.654,1170011792.618,1420967210.387,,15155262523.482,7183977431.622,10563185604.08
2019-12-21,,49832142163,275192465,3177451861,99826469947,0.499,5924057508,,,1586527182.246,928820307.053,,,5973663162.43,,1328680772.77,962265670.935,341331078.924,2076858170.361,1031981908.573,1261512237.08,,14688186091.453,7437839668.902,12214475911.931
2019-12-22,,53630738665,-15259108,2265008670,99826469947,0.537,5924057508,,,2020944243.547,1560230290.587,,,6061911221.425,,1262901276.707,1046549885.143,308868206.484,2760638335.713,894270487.272,1151500298.67,,15131723383.667,8278547433.02,13152653603.003
2019-12-23,,53635793414,-221650070,322121677,99826469947,0.537,5924057508,,,2616415367.675,2416542729.143,,,5391689437.988,,1165187420.843,1402753851.773,233168934.748,2551896170.98,756559065.971,1053989716.898,,14978454718.55,8558245807.35,12510890192.399
2019-12-24,,50936042445,229753930,-85239602,99826469947,0.51,5924057508,,,2165194314.797,2130400566.106,,,4766086317.672,,1524555687.5,1125128873.178,167321680.654,2325631779.546,619321950.884,913378251.889,,14974504425.369,7600811283.994,12623707313.274
2019-12-25,,54072033167,693218859,624851006,101046114497,0.535,5985039736,,,2035315721.828,1925500281.706,,,5255400935.329,,1430622729.741,2165282400.236,106170058.078,2114301258.046,483067327.24,1910837443.894,,14555109319.442,9012109423.42,13078316267.681
2019-12-26,,55857904475,521811369,2998258973,101046114497,0.553,5985039736,,,2260760241.092,1857810009.181,,,4712435509.078,,1430622729.741,2452617104.61,40532853.878,2139886690.384,1490453070.721,1859537838.961,,14334380759.104,9201859012.188,14077008655.842
2019-12-27,,56428325455,245528000,514202142,101046114497,0.558,5985039736,,,2487410853.301,1787199365.539,,,4101867895.742,,1160302066.839,2133632624.164,781880241.99,2787809305.966,1571098678.689,1735649055.893,,14606679956.498,9394163078.708,13880632331.686
2019-12-28,,54224529390,48718024,-1692676913,101046114497,0.537,5985039736,,,2107593213.021,753720004.491,,,4610710377.805,,1015516707.148,1709867125.266,908621638.144,2588742987.996,1430880210.257,1607803203.841,,14041828686.377,9781711910.273,13667533325.589
2019-12-29,,55282388091,477199482,-46475233,101046114497,0.547,5985039736,,,1895598662.822,606278530.002,,,4897089693.948,,871591874.445,1528546635.5,831797583.1,2419876424.246,1291793300.936,1466121161.949,,14945808899.428,10403486701.863,14124398622.412
2019-12-30,,56438746640,327935316,571979415,101046114497,0.559,5985039736,,,1747777743.362,537598990.231,,,5171875611.063,,871591874.445,1857633838.302,782808527.008,3276595410.984,1156202705.991,1323456628.614,,15408826625.427,9866334914.634,14438043770.051
2019-12-31,,53804070483,222788404,198395513,101046114497,0.532,5985039736,,,1351115456.687,467354239.954,,,4479117506.663,,959446936.864,1437154603.886,732559171.548,3019717941.345,1033831702.807,1167436987.457,,16047757750.353,9067122168.428,14041456017.209
2020-01-01,,56443218670,-378841925,342726894,101046114497,0.559,5985039736,,,2019507773.299,1403079090.32,,,4838397687.881,,822142063.746,1983148814.103,655938390.596,2782185389.429,922173244.255,1038317284.43,,15230175802.064,10469672746.11,14278480383.896
2020-01-02,,55016315856,-746205639,-1095037532,101046114497,0.544,5985039736,,,1904583377.674,1273939059.884,,,4103331469.202,,822142063.746,1626301146.182,582427703.246,2371266813.125,796028118.77,891031653.412,,15279788232.037,10734105236.156,14631370982.832
2020-01-03,,51715598586,-846352008,-84019958,101046114497,0.512,5985039736,,,1332285499.996,1142888252.987,,,4644630047.901,,1322928115.976,1548630115.756,507331477.982,1955171523.287,662551574.378,710747861.513,,14313829748.437,9713493125.11,13861111243.083
2020-01-04,,51483473125,-283289550,426238667,101046114497,0.51,5985039736,,,1901493611.481,1619884460.689,,,4698274080.692,,1170872319.606,1943435832.394,427343122.911,1755915482.832,545940003.792,1378001843.211,,13915527717.422,9616192593.232,12510592057.065
2020-01-05,,50822195402,-119213479,-506877499,101046114497,0.503,5985039736,,,1899399888.336,1881958971.271,,,4365236584.708,,1038459576.294,1683956454.382,351508335.113,2286508292.703,465809356.857,1200618095.02,,14579996844.065,9341501537.36,11727241465.812
2020-01-06,,51685188782,-191958501,532727188,101046114497,0.512,5985039736,,,1102145349.214,2535207368.054,,,5384588396.386,,1216819040.126,1439946234.745,276208835.757,2148898508.448,428718610.931,1030789367.236,,13708750535.576,9630435331.255,12782681204.564
2020-01-07,,53332772726,-513307736,1395869636,101046114497,0.528,5985039736,,,1342699909.292,2503726987.058,,,4915153984.894,,1190569579.089,1968824766.444,196681235.294,2711683158.636,389778070.771,832786850.346,,15726970906.294,8858007334.528,12695889943.225
2020-01-08,,51634688722,-768850373,456106407,101046114497,0.511,5985039736,,,1638897364.063,2257616268.474,,,5405823763.162,,1025829479.399,1543344989.373,606102359.123,2457685405.296,306218867.49,630027719.712,,15237622409.622,8700395379.653,11825124716.752
2020-01-09,,51079452317,-591473400,-71701548,101046114497,0.506,5985039736,,,1611116571.535,2054328625.202,,,4764826018.303,,849448550.06,1977423260.521,959982225.305,2961256312.582,239849876.561,428657628.704,,14253484446.424,8719848710.225,12259230091.113
2020-01-10,,50781818392,-767922088,707536131,101046114497,0.503,5985039736,,,2373834842.483,1818862693.218,,,4164781227.112,,672803364.401,1889032909.661,887460805.201,2666969634.273,1070319402.262,768728408.259,,13342870722.182,8615948546.171,12510205836.291
2020-01-11,,51507662742,129939575,-644527938,101046114497,0.51,5985039736,,,2289245717.138,1584921316.922,,,4751172775.146,,1286101626.369,2286352449.233,818049478.7,2326383893.685,929572421.192,1339650797.917,,12615542470.592,8847640355.853,12433029439.488
2020-01-12,,52259478746,259601342,1600193977,101046114497,0.517,5985039736,,,2348933766.254,1341751296.864,,,5214820650.829,,1444567332.429,2103216044.247,766939596.252,2018789538.175,768592892.198,1610106976.879,,13426355391.629,8318734720.942,12896670539.367
2020-01-13,,52175567201,-510217970,1069933181,101046114497,0.516,5985039736,,,2544436011.816,1871375166.899,,,4855879259.764,,1300378243.407,1948849699.036,762582754.887,1710876719.922,605899085.031,2316030466.616,,13665527687.884,7757894726.231,12835837379.534
2020-01-14,,51450773100,-387501401,254892159,101046114497,0.509,5985039736,,,2914848837.454,2417294843.282,,,4412829825.37,,1150118034.847,1447995888.775,728663084.791,1348655840.178,1355723002.765,2171448381.017,,12793908710.227,6895436634.304,13813850016.77
2020-01-15,,51767311515,-171753056,738921651,101046114497,0.512,5985039736,,,2250522002.675,2674714377.165,,,4700076444.304,,1027083002.964,1201160159.264,698781793.316,1103412424.385,1197047246.81,1977348726.688,,12570754412.395,7245318776.684,15121092148.673
2020-01-16,,51210767380,242214632,2522001328,101046114497,0.507,5985039736,,,2503760866.074,2435880871.063,,,5058265721.23,,939492196.865,959521470.697,664801140.993,798060859.686,1040167078.664,1791908548.663,,12826486771.318,6583485437.43,15608936417.066
2020-01-17,,47358723343,38710163,-4053271836,101046114497,0.469,5985039736,,,1491808231.333,2304782633.544,,,4747669684.967,,837150467.514,650849762.501,635522895.99,1652747105.508,882900689.745,1597090659.21,,12008403413.602,7217470226.126,13332327572.627
2020-01-18,,50280361535,554104846,-819289451,101046114497,0.498,5985039736,,,1963817447.986,1922003967.33,,,4479259798.527,,756030553.333,558556549.082,604713319.496,2185630136.812,727802557.803,1395117521.73,,14274848553.458,7881844491.526,13530736637.7
2020-01-19,,49118819496,415038265,-540864927,101046114497,0.486,5985039736,,,1506891168.934,1022956538.903,,,4334799677.383,,762840235.404,1287300943.51,638951452.336,1907944175.989,571979414.935,1214440733.253,,14496749327.724,8078742552.518,13295223275.095
2020-01-20,,51328937385,-381118594,1068666106,101046114497,0.508,5985039736,,,1919063268.804,1022373819.841,,,4876023722.248,,1479408511.741,1649650563.512,601467709.833,2306463032.702,427858083.943,1066348781.671,,13650207597.176,8729782037.504,13600290256.065
2020-01-21,,49620323783,-568422118,-932445362,101046114497,0.491,5985039736,,,2189783704.085,781006163.396,,,4885536949.738,,1327820245.782,1677810801.011,576078775.783,2066457312.671,1417199863.888,884946982.268,,12705125362.79,8803326603.869,12305231018.057
2020-01-22,,46894655367,-735676041,1126172347,101046114497,0.464,5985039736,,,1880427639.781,641641446.149,,,4465687865.007,,1158913027.213,1707156804.044,576078775.783,1656053697.399,1534807477.523,680209317.141,,12627345919.515,7459122466.299,12507210931.34
2020-01-23,,47917760974,-641282329,3323937947,101046114497,0.474,5985039736,,,2006498231.433,1581967066.79,,,5064465581.026,,1158913027.213,1810677523.127,543886935.466,1240385283.153,1393531983.815,484849363.443,,11813761695.028,8050365489.321,12768458793.95
2020-01-24,,48554069863,-752452929,127053083,101046114497,0.481,5985039736,,,2761153296.745,2585964908.744,,,4589895110.818,,839657514.644,1439349964.076,543290664.798,1752276876.591,1253049259.064,1128299949.008,,11714414870.628,8738041741.429,11208675706.364
2020-01-25,,47372688273,288899915,210483546,101046114497,0.469,5985039736,,,2175107314.667,2445400874.356,,,4159557082.957,,1439282206.046,1215037003.922,506870723.374,1473249306.763,1099868679.387,923087977.668,,12702387938.355,8141811727.359,11091027437.911
2020-01-26,,50773789065,154759342,2651107479,101046114497,0.502,5985039736,,,2010760211.554,2305853210.427,,,4960382470.29,,1432140509.625,1781202779.835,476718399.777,2070285641.398,944777323.248,736197777.789,,13474680419.021,8662044334.358,11918745987.571
2020-01-27,,50371245381,-30857007,-2225099190,101046114497,0.498,5985039736,,,1986638352.677,2169076849.947,,,5303353293.553,,1296549914.681,2416718900.022,449547429.524,1738589754.419,788432443.544,1545648762.412,,12584265363.688,9010822020.84,11081602295.86
2020-01-28,,48781513244,64404008,-3074554515,101046114497,0.483,5985039736,,,2328369203.981,2052383969.725,,,5544659967.77,,1177492279.191,2103161837.823,433021245.871,2362661543.245,630563008.153,1589088435.801,,11590553190.772,8324887150.117,10644671411.626
2020-01-29,,44738892970,298040473,511722198,101046114497,0.443,5985039736,,,2455340977.439,819553706.979,,,5178461691.633,,1079046636.597,1775179090.919,450407956.512,1962591027.633,489077464.55,1468167454.472,,10818003229.59,7664219248.988,10578844484.941
2020-01-30,,45571795009,458044287,-718370640,101046114497,0.451,5985039736,,,2228053439.743,1096643397.133,,,4625949158.877,,979089989.922,1410525697.878,423697740.867,3022807707.538,338681739.929,1341107595.574,,11087361728.457,8282985584.021,10734891229.311
2020-01-31,,46876489439,554897615,-615310675,101046114497,0.464,5985039736,,,2972321198.971,1166522254.044,,,5517556755.548,,880190368.523,1162287377.135,396459012.584,2758754662.463,1082292246.261,1175960947.701,,10336514664.462,8070062748.803,11357567202.707
2020-02-01,,44475639470,1060433506,-2758239701,101046114497,0.44,5985039736,,,1663778112.883,1593797618.925,,,4876281202.764,,819431742.524,1021140623.684,371673125.006,2421726218.48,947026889.863,1015049176.738,,10867791830.442,7538893995.672,11339048932.956
2020-02-02,,44383942527,1008740904,-2745860309,101046114497,0.439,5985039736,,,1957387210.886,2429728441.889,,,4253862709.884,,1269839699.036,981326004.93,301658752.033,2193869513.328,825048883.257,868420798.615,,10391093758.075,8053753390.849,10857953364.406
2020-02-03,,43818921862,333267873,293480358,101046114497,0.434,5985039736,,,2922762975.423,1176692734.431,,,3678400532.179,,1498712774.646,1045533514.684,235547241.62,1963248280.529,688340280.808,717693059.644,,10750414594.111,7548325913.526,11593249960.388
2020-02-04,,42509646989,-108439952,866821709,101046114497,0.421,5985039736,,,1624979864.586,995832999.272,,,3970078526.311,,1398092099.271,1188862076.719,226359252.677,1705185045.355,559688108.192,512481088.304,,11123774894.078,8629581461.919,10574731572.486
2020-02-05,,45962867258,-367438248,-1109070220,101046114497,0.455,5985039736,,,1616449128.539,939105976.091,,,5526663434.855,,1304809618.605,886207281.636,157076666.434,2441816474.54,433217744.16,1197189538.674,,10360988865.099,10260090381.799,10839252147.972
2020-02-06,,43370912540,-295032017,926360691,101046114497,0.429,5985039736,,,2237891905.78,767169973.556,,,4887020850.607,,1157591745.617,1448991931.824,85151516.999,2030911449.842,305561614.593,1002358097.614,,9525647537.001,8994343267.809,10928272648.516
2020-02-07,,46583652783,-364755030,2734199152,101046114497,0.461,5985039736,,,2174741421.302,620087616.629,,,5222917735.48,,1003293158.436,1393992738.423,784922577.562,1728270206.365,1547701830.738,1657842509.406,,9725994481.748,9708363842.197,11015524664.463
2020-02-08,,46509322223,236936281,-612674888,101046114497,0.46,5985039736,,,1700252260.731,477429859.097,,,4946187162.888,,1322270863.079,1832631125.027,851759098.902,2362180461.228,1422159751.724,1451641270.819,,9897469729.674,9303455403.203,10941885236.855
2020-02-09,,44118276841,370189224,-3111502970,101046114497,0.437,5985039736,,,2254147057.31,837042054.665,,,5206425430.843,,1199296813.424,1765598105.398,809647482.911,2093153976.71,1307059185.22,1256748847.532,,9259277167.281,8554756268.776,9575124450.912
2020-02-10,,43539752000,-531717593,-973425419,101046114497,0.431,5985039736,,,2414706486.514,1142847598.168,,,4452420842.624,,1076539589.467,1496076987.258,779041180.509,1882785619.244,1180256806.838,1103642801.689,,9447800335.696,7807906928.584,10755726823.706
2020-02-11,,40313101034,-694635002,-2030979208,101046114497,0.399,5985039736,,,1944574167.308,920635136.961,,,3838045227.971,,964149344.184,1424273802.278,713187150.613,1548264222.391,1053196947.94,938028623.405,,8650471262.739,6851990185.112,11466284962.733
2020-02-12,,39895792875,-843790755,1980181012,101046114497,0.395,5985039736,,,2254451968.448,792877370.349,,,3807452477.175,,1025497465.049,1689241580.765,643979098.203,1164069413.338,926272605.104,736272311.623,,8721380041.716,5742479537.977,12391819005.304
2020-02-13,,39590481965,-695055102,1374783337,101046114497,0.392,5985039736,,,2971216743.073,1122906409.776,,,4237092597.321,,1179802828.033,1279834008.543,576878320.544,856163370.888,800588234.226,859361549.93,,7850059199.393,5284381044.997,12572197658.446
2020-02-14,,39577235270,-836649058,-1451891976,101046114497,0.392,5985039736,,,2391607773.898,531704041.573,,,3692636494.398,,1043676944.647,896249021.764,507920972.847,1473032481.066,673860389.678,1435636824.002,,9049721906.182,5216331654.91,12664856765.231
2020-02-15,,38089810983,385875208,-1473710061,101046114497,0.377,5985039736,,,2178915315.984,483223170.71,,,3515286625.222,,939221164.743,1255563081.998,482139042.221,1165986965.603,549700574.488,1235662548.423,,8363773483.853,5488068460.65,12432270549.546
2020-02-16,,40632769870,445156709,812242615,101046114497,0.402,5985039736,,,2546048652.943,873292601.012,,,4776392314.119,,1400009651.536,1893965694.286,422708473.621,955571177.516,441152209.538,1052410954.786,,8674586345.814,4918081131.814,12678550663.206
2020-02-17,,38496853800,-389351195,834894125,101046114497,0.381,5985039736,,,3008429453.454,299375306.404,,,4460944802.868,,1251002966.541,2004790729.063,358907512.05,746761254.753,358650031.534,903390718.185,,7878212661.088,4355452325.096,12870936039.362
2020-02-18,,38296710130,-545587662,1065210447,101046114497,0.379,5985039736,,,1758910387.783,1899657368.852,,,4112892127.313,,1085260047.999,1700225157.518,296570123.939,732030658.91,1194336925.587,728730842.822,,7990677440.204,3799518011.797,12997901037.017
2020-02-19,,41418546199,-242600853,2648024489,101046114497,0.41,5985039736,,,1509926728.703,1629614513.876,,,5755705905.542,,927986883.277,1500440604.425,253069468.322,2017508911.398,1053793218.609,537538008.003,,8256830984.227,4141743496.724,13834387475.832
2020-02-20,,42037088932,-441098003,1041617101,101046114497,0.416,5985039736,,,1912179052.899,1897556869.905,,,5004377759.529,,1295289615.312,1286630139.007,207522520.182,1646371074.833,917281114.449,1323456628.614,,8323518437.899,4315075314.688,13907830405.151
2020-02-21,,41362639048,-485987698,160383258,101046114497,0.409,5985039736,,,1090877188.732,918981841.016,,,5528032147.072,,1295289615.312,1366625269.881,166461153.666,1229889564.22,783540313.738,1188259030.247,,8484328571.817,4656250550.141,14654103802.084
2020-02-22,,40864624299,210802009,123190875,101046114497,0.404,5985039736,,,1198761524.983,1231461550.529,,,5600628101.009,,1295289615.312,1165919207.573,121767956.711,1868509002.206,649331982.617,985567657.643,,8655729285.91,4339617273.355,13752041141.297
2020-02-23,,41212412718,223709914,434701645,101046114497,0.408,5985039736,,,1907659592.261,1850505693.488,,,4976956084.564,,1131342284.58,1444906122.582,87733097.963,1564627786.771,516187452.575,1678332537.846,,8250807295.31,4327895134.069,13475459636.373
2020-02-24,,43557294554,-265069416,808570130,101046114497,0.431,5985039736,,,1414652161.939,1764541080.122,,,4856570391.676,,1494220417.22,2637589752.224,67561532.267,2064424571.754,403471968.746,2498956821.707,,8370068204.891,3981326359.383,14003911292.479
2020-02-25,,41966342773,-278600694,1211384846,101046114497,0.415,5985039736,,,2082333019.23,1305331355.441,,,5134195370.271,,1351881122.432,2207753133.789,464549057.489,1598974332.459,289692683.837,2301882589.836,,7661712201.857,4147929804.913,13420108101.212
