Date,Japan,China,South Korea,India,Taiwan,France,Spain,United Kingdom,Turkey,Italy,Netherlands,Thailand,Pakistan,Belgium,Kuwait,Singapore Republic,Indonesia,Bangladesh,Portugal,Poland,Chile,Egypt,Brazil,Mexico,Malaysia,Argentina,Greece,Germany,Lithuania,United Arab Emirates,Dominican Republic,Puerto Rico,Jordan,United States,Jamaica,Croatia,Colombia,Finland,Canada,Philippines,Panama,Malta,Sweden,Israel,Hong Kong,Norway,United States Virgin Islands,El Salvador,Russian Federation,Vietnam,Myanmar,Bahrain,Gibraltar,Australia,Senegal,Cuba,Denmark,Papua New Guinea,Unknown,Mauritania,Iceland,Estonia,Bahamas,Period End Date
2024-02-09,267516.00,305479.00,281023.00,209672.00,0,144003.00,159769.00,0,0,166970.00,1887.00,0,0,101013.00,0,150218.00,132265.00,0,0,0,0,0,0,0,0,0,157284.00,2425.00,0,0,167543.00,0,0,0,0,0,0,0,0,0,0,0,9034.00,0,0,825.00,0,0,1000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-09
2024-02-10,422863.00,0,0,131317.00,0,0,0,0,166723.00,0,2560.00,0,132799.00,168574.00,0,0,0,0,0,0,164454.00,0,74571.00,0,0,0,0,2410.00,0,0,0,7253.00,0,4367.00,0,0,0,15064.00,0,0,0,0,880.00,0,0,275.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-10
2024-02-11,149156.00,167435.00,165172.00,304960.00,304756.00,130083.00,166860.00,0,139481.00,0,333131.00,137629.00,0,718.00,0,5600.00,0,0,165381.00,57121.00,0,0,0,0,0,0,0,0,0,0,0,11588.00,0,2180.00,0,0,0,8730.00,0,0,0,0,550.00,0,0,1262.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-11
2024-02-12,770554.00,0,437238.00,0,0,0,72687.00,167301.00,160675.00,217276.00,0,0,0,113391.00,0,0,143677.00,144574.00,0,0,0,0,0,0,7210.00,0,0,2750.00,0,0,0,0,0,2648.00,6378.00,0,0,0,0,0,0,0,330.00,0,0,3773.00,0,0,0,0,0,0,0,0,0,0,3500.00,0,0,0,0,0,0,2024-02-12
2024-02-13,601088.00,308801.00,261383.00,151297.00,0,165905.00,174530.00,164067.00,0,0,161013.00,0,138154.00,0,136437.00,0,105487.00,0,0,0,0,0,0,0,0,0,0,5666.00,550.00,0,0,27079.00,0,0,0,0,0,0,0,0,0,0,2330.00,0,0,474.00,0,0,0,0,0,0,3600.00,0,0,0,0,0,0,0,0,0,0,2024-02-13
2024-02-14,422235.00,358550.00,120024.00,153873.00,145607.00,0,202788.00,0,164421.00,225526.00,167225.00,302309.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149525.00,0,0,0,0,330.00,0,0,534.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-14
2024-02-15,375481.00,369306.00,163953.00,149643.00,0,175996.00,0,0,165450.00,0,2910.00,0,140180.00,166419.00,0,5000.00,34399.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.00,0,0,350.00,0,0,0,0,0,0,0,0,0,0,2000.00,0,0,0,0,0,0,2024-02-15
2024-02-16,336802.00,457015.00,270847.00,168207.00,259505.00,139594.00,0,166390.00,0,162754.00,0,0,0,1196.00,0,129656.00,0,152597.00,0,210090.00,0,0,0,0,3275.00,0,0,0,0,0,0,0,0,0,6378.00,0,0,0,0,0,0,0,750.00,0,0,2639.00,0,0,0,0,0,0,1200.00,0,0,0,0,0,0,0,0,0,0,2024-02-16
2024-02-17,890498.00,713090.00,692479.00,438957.00,144381.00,133590.00,167066.00,173018.00,172534.00,0,152320.00,152134.00,0,327588.00,146589.00,0,0,0,0,0,0,0,0,0,0,0,0,0,81968.00,0,0,7253.00,0,134303.00,0,0,0,5595.00,0,0,0,0,330.00,0,0,7700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-17
2024-02-18,578850.00,203398.00,362715.00,168504.00,0,73015.00,128347.00,153348.00,0,282343.00,169170.00,0,0,30388.00,0,165792.00,132992.00,0,0,0,0,0,0,0,148764.00,0,166075.00,2417.00,0,0,0,11588.00,0,4428.00,0,0,0,17382.00,0,0,0,0,10913.00,0,0,350.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-18
2024-02-19,314326.00,147726.00,7253.00,131317.00,0,312874.00,141442.00,166587.00,0,0,0,0,0,0,0,12018.00,22336.00,0,0,0,0,0,0,0,0,0,0,177517.00,0,0,0,159945.00,0,0,0,134403.00,0,0,0,0,41202.00,0,1933.00,0,0,475.00,0,0,500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-19
2024-02-20,618111.00,317457.00,130151.00,321993.00,327742.00,238494.00,357912.00,166783.00,133011.00,0,3235.00,203400.00,139787.00,0,0,0,0,0,131154.00,0,165089.00,0,0,0,137976.00,0,0,9850.00,0,0,0,0,0,0,0,0,83747.00,0,0,125620.00,0,0,330.00,0,0,350.00,0,0,600.00,0,0,0,1500.00,0,0,4000.00,2000.00,0,0,0,0,0,0,2024-02-20
2024-02-21,671320.00,447018.00,389844.00,0,0,12000.00,42508.00,132446.00,0,0,8699.00,0,0,165792.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160426.00,0,0,0,6368.00,0,0,0,0,0,0,0,1100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
2024-02-22,505409.00,454854.00,293311.00,332447.00,304676.00,331216.00,168207.00,0,0,0,7224.00,166024.00,0,0,0,8760.00,0,138372.00,0,158446.00,0,0,0,0,0,0,147462.00,7275.00,166783.00,0,0,0,0,0,0,0,0,5365.00,0,0,0,0,930.00,0,0,825.00,0,0,600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-22
2024-02-23,345954.00,737015.00,402569.00,165660.00,135725.00,0,294610.00,162917.00,303043.00,0,415343.00,153809.00,139297.00,170347.00,203768.00,5456.00,0,0,0,0,0,0,154009.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665.00,0,0,275.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-23
2024-02-24,2425.00,396027.00,0,282462.00,129681.00,318807.00,0,0,0,271413.00,0,0,130828.00,9747.00,0,137712.00,0,0,0,0,0,0,0,0,0,0,0,176233.00,0,0,0,7253.00,0,0,15226.00,0,0,0,0,0,0,0,0,0,0,5571.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-24
2024-02-25,577738.00,486000.00,440119.00,0,0,166087.00,0,0,0,165908.00,166540.00,0,0,282727.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27106.00,0,0,166216.00,0,0,0,0,0,0,0,5044.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-25
2024-02-26,2418.00,642721.00,393856.00,131317.00,300843.00,72157.00,156416.00,0,162615.00,0,134553.00,0,0,0,0,0,0,137767.00,0,202772.00,0,0,0,0,138560.00,0,0,0,0,0,0,11570.00,0,0,0,0,0,0,0,0,0,0,0,0,0,824.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-26
2024-02-27,267055.00,426971.00,933547.00,131317.00,138422.00,322340.00,0,0,339417.00,0,1423.00,0,0,0,0,165040.00,0,0,0,0,0,0,0,0,0,0,0,145484.00,0,0,0,0,0,0,6368.00,0,0,5036.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-27
2024-02-28,950649.00,1484371.00,458183.00,0,0,0,420351.00,149897.00,165748.00,28903.00,166783.00,278388.00,0,0,257943.00,0,0,0,128977.00,0,0,0,0,0,0,0,0,159599.00,0,0,0,0,0,0,0,0,0,142974.00,0,0,0,0,18372.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-28
2024-02-29,88800.00,184104.00,165793.00,156700.00,134587.00,166979.00,0,0,166996.00,275885.00,0,0,133011.00,29001.00,0,166991.00,130925.00,0,138928.00,0,0,0,141751.00,0,0,0,0,7269.00,0,0,0,27133.00,0,0,0,0,41571.00,0,0,0,0,0,0,0,0,413.00,109556.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-29
2024-03-01,282764.00,614733.00,281362.00,302195.00,0,298978.00,0,0,0,0,165934.00,0,0,316260.00,0,0,0,0,0,0,0,0,0,78884.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135832.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1649.00,0,0,0,0,2024-03-01
2024-03-02,467920.00,473611.00,443265.00,164899.00,275305.00,0,165441.00,166857.00,165748.00,0,0,147362.00,0,0,253849.00,0,22336.00,139006.00,0,0,0,0,0,0,0,0,0,9850.00,0,0,0,7253.00,0,0,0,164381.00,0,0,0,0,0,0,0,0,0,411.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-02
2024-03-03,770711.00,471903.00,288115.00,129056.00,130495.00,0,165739.00,157985.00,0,0,175431.00,0,0,0,0,0,11665.00,0,167556.00,0,0,0,0,0,3000.00,0,0,0,0,0,171141.00,0,0,0,6368.00,0,0,0,0,0,0,0,917.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-03
2024-03-04,469017.00,166857.00,339418.00,149643.00,0,323746.00,0,0,0,355962.00,315502.00,149196.00,129730.00,331285.00,0,0,0,0,0,209412.00,0,0,0,0,136316.00,0,0,9850.00,0,0,0,11767.00,0,0,0,0,41378.00,17408.00,0,0,0,0,0,0,0,932.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
2024-03-05,742012.00,0,118557.00,0,167808.00,140840.00,133860.00,0,0,0,2910.00,210311.00,0,0,146778.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-05
2024-03-06,126763.00,547280.00,424579.00,147346.00,167493.00,332982.00,166990.00,0,0,0,0,0,139875.00,0,0,0,0,0,0,0,0,0,0,0,74483.00,0,0,166966.00,156964.00,0,0,27106.00,0,76757.00,0,0,42579.00,0,0,0,42050.00,0,6530.00,0,0,413.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-06
2024-03-07,151249.00,1457666.00,540619.00,284012.00,153478.00,72797.00,0,0,298767.00,0,0,0,0,318787.00,130787.00,0,131850.00,144392.00,0,0,0,0,0,0,0,0,0,7275.00,0,0,0,168229.00,0,0,0,0,0,0,0,0,0,0,0,0,0,412.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-07
2024-03-08,318683.00,166783.00,164776.00,131317.00,0,0,0,166795.00,0,166516.00,0,333490.00,0,0,0,167921.00,133416.00,0,0,0,163421.00,0,0,0,0,0,0,9850.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-08
2024-03-09,429752.00,302467.00,303325.00,156387.00,124492.00,166187.00,167921.00,166641.00,0,0,166979.00,0,129655.00,165941.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7253.00,0,0,6359.00,0,41966.00,0,0,0,52606.00,0,0,0,0,0,0,163788.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-09
2024-03-10,588589.00,592220.00,297030.00,0,173764.00,167937.00,0,0,0,29051.00,137913.00,0,0,78746.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.00,0,0,938.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-10
2024-03-11,365981.00,309166.00,711.00,163924.00,138237.00,72906.00,134377.00,0,84794.00,0,0,0,0,29001.00,0,154366.00,0,0,152778.00,0,0,0,0,0,0,0,141064.00,9820.00,0,0,0,11767.00,0,0,0,0,56260.00,0,0,0,0,0,0,0,0,824.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-11
2024-03-12,434717.00,686441.00,138307.00,149642.00,166724.00,162961.00,0,0,284440.00,139481.00,0,0,0,174636.00,129400.00,0,131714.00,97812.00,0,0,0,0,0,0,0,0,0,0,0,0,0,27106.00,0,0,0,0,0,0,0,0,0,0,0,0,0,825.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
2024-03-13,75236.00,581966.00,432193.00,149643.00,0,0,125139.00,0,0,73015.00,167875.00,108880.00,132377.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32963.00,0,0,0,0,0,0,0,0,0,159470.00,0,3423.00,0,0,1346.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
2024-03-14,936063.00,257247.00,280623.00,152851.00,167493.00,165493.00,333123.00,0,154626.00,209421.00,167543.00,126041.00,130707.00,166924.00,0,166241.00,22302.00,0,0,0,0,0,0,0,148118.00,0,0,129259.00,0,0,0,0,0,0,6378.00,152480.00,41922.00,0,0,0,0,0,17355.00,0,0,412.00,0,0,0,0,0,0,0,0,0,9601.00,0,0,0,0,0,0,0,2024-03-14
2024-03-15,481309.00,273386.00,425118.00,256982.00,0,146036.00,170873.00,0,0,0,168798.00,153478.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7253.00,0,0,9595.00,0,0,0,0,0,0,0,5626.00,0,0,275.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
2024-03-16,147970.00,444176.00,168684.00,296761.00,334176.00,73125.00,0,0,0,0,1906.00,0,0,166254.00,0,164077.00,139506.00,139040.00,0,165494.00,0,0,0,0,0,0,0,0,0,0,0,11785.00,0,0,9700.00,0,0,0,0,165231.00,0,0,0,0,0,274.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
2024-03-17,374286.00,319998.00,130401.00,276055.00,0,162460.00,0,0,0,0,320714.00,159168.00,0,0,0,0,0,0,0,0,156319.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
2024-03-18,3228.00,588597.00,312436.00,0,166067.00,0,331681.00,0,239386.00,209274.00,0,0,140357.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166979.00,0,0,0,0,0,0,0,0,0,149032.00,0,0,0,0,0,0,0,534.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
2024-03-19,1032345.00,849717.00,153655.00,0,0,326532.00,172472.00,0,0,0,2910.00,0,138947.00,165934.00,0,152103.00,0,0,0,0,0,0,0,0,144963.00,0,0,945.00,138732.00,0,0,27106.00,0,131368.00,0,0,84112.00,0,0,0,0,0,0,0,0,807.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-19
2024-03-20,6464.00,275174.00,127857.00,0,284527.00,0,0,0,0,170927.00,0,136270.00,0,165792.00,140550.00,0,0,0,0,0,0,0,330820.00,0,0,0,0,7232.00,0,0,0,0,0,0,6378.00,0,0,17408.00,0,0,0,0,3610.00,0,0,3630.00,137436.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-20
2024-03-21,638686.00,384023.00,588583.00,0,0,153041.00,165345.00,0,0,77406.00,123483.00,139886.00,0,1962.00,0,0,0,138530.00,0,209143.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-21
2024-03-22,562814.00,618813.00,277906.00,144828.00,269104.00,0,0,0,163320.00,86634.00,166860.00,148322.00,0,127941.00,0,0,131643.00,0,0,0,0,0,0,0,0,0,0,113759.00,0,0,0,0,0,0,82967.00,0,0,0,0,0,0,0,0,0,0,274.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-22
2024-03-23,334836.00,634646.00,139386.00,420332.00,0,238290.00,146185.00,156851.00,250138.00,0,2910.00,0,132834.00,165493.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11570.00,0,0,4965.00,0,84251.00,0,0,0,0,0,0,0,0,3304.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-23
2024-03-24,276227.00,28969.00,294313.00,152229.00,0,322357.00,0,153670.00,0,209305.00,0,0,0,0,0,17416.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160042.00,175404.00,0,0,0,0,0,0,0,0,0,0,0,0,0,274.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-24
2024-03-25,430949.00,448249.00,144372.00,262017.00,294673.00,327344.00,168173.00,0,0,14353.00,174297.00,352193.00,0,166038.00,0,0,22235.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-25
2024-03-26,574778.00,329916.00,577016.00,304539.00,173903.00,72687.00,0,155448.00,0,0,130127.00,168064.00,133068.00,0,0,0,0,165637.00,0,0,0,0,0,0,0,0,0,155140.00,0,0,0,0,0,0,6368.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-26
2024-03-27,593144.00,765341.00,294263.00,167644.00,130071.00,166091.00,0,0,0,0,0,0,0,0,0,0,0,0,0,165231.00,0,0,0,0,107435.00,0,166723.00,0,0,0,0,27079.00,0,0,0,162917.00,167871.00,0,0,0,0,0,0,0,0,825.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-27
2024-03-28,445481.00,281497.00,471486.00,131317.00,291414.00,0,0,0,139675.00,50198.00,155720.00,0,130435.00,9791.00,142158.00,138338.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792.00,0,0,9091.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-28
2024-03-29,270373.00,768714.00,416869.00,368228.00,0,141809.00,167778.00,0,166499.00,0,0,167921.00,0,0,0,0,167258.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-29
2024-03-30,773422.00,411522.00,278790.00,153986.00,273176.00,165941.00,172344.00,6629.00,0,0,0,164289.00,0,158557.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-30
2024-03-31,168189.00,754641.00,129233.00,0,0,165739.00,73125.00,0,0,0,2910.00,0,0,0,0,0,0,203426.00,0,0,0,0,0,0,0,0,0,0,133424.00,0,0,11553.00,0,0,6368.00,0,0,0,0,0,0,0,6889.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-31
2024-04-01,413448.00,370335.00,288323.00,458452.00,0,144780.00,363037.00,0,124619.00,0,0,167125.00,146593.00,330041.00,0,146371.00,0,0,140680.00,0,162161.00,0,144365.00,0,0,0,0,0,0,0,0,7246.00,0,0,0,0,73408.00,8691.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01
2024-04-02,164751.00,0,271158.00,167209.00,137687.00,0,0,0,0,162695.00,162076.00,127860.00,132634.00,0,0,0,131319.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166457.00,6899.00,0,0,411.00,0,0,0,0,0,0,0,0,0,19236.00,0,0,0,0,0,0,0,2024-04-02
2024-04-03,791683.00,141863.00,142864.00,131317.00,0,453750.00,131102.00,1065.00,0,0,153712.00,0,0,28952.00,0,139227.00,138938.00,0,129185.00,202772.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5982.00,0,0,936.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03
2024-04-04,156879.00,1366064.00,118114.00,0,0,50273.00,0,0,0,353837.00,334670.00,200317.00,0,166087.00,140550.00,0,22235.00,0,0,0,156552.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.00,80626.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04
2024-04-05,750000.00,244454.00,427258.00,316970.00,296694.00,330059.00,0,0,0,0,156269.00,0,0,166087.00,0,0,0,139198.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83695.00,0,0,0,0,0,0,0,0,274.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-05
2024-04-06,295346.00,483549.00,257371.00,203614.00,0,0,0,0,0,73125.00,2910.00,0,132435.00,0,0,128953.00,0,0,0,0,0,0,0,0,0,0,0,166499.00,0,0,0,27052.00,0,0,6368.00,0,0,158441.00,0,0,0,0,0,0,0,275.00,0,0,0,0,0,0,0,0,0,0,0,0,27160.00,0,0,0,0,2024-04-06
2024-04-07,289783.00,1014091.00,394452.00,131108.00,162419.00,165493.00,297429.00,0,166047.00,0,158874.00,0,0,0,140749.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4358.00,0,0,1478.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-07
2024-04-08,517944.00,952007.00,119844.00,284852.00,0,166816.00,1157.00,0,0,144190.00,166860.00,186880.00,0,167255.00,0,0,0,0,0,166703.00,0,0,0,0,143315.00,0,0,0,0,0,0,132637.00,0,0,0,162798.00,0,0,0,0,0,0,5609.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-08
2024-04-09,238612.00,529277.00,0,0,266968.00,331323.00,144593.00,0,0,191560.00,4801.00,143591.00,0,0,0,180715.00,0,144738.00,0,0,0,0,0,0,0,0,0,165501.00,0,0,139608.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.00,0,0,0,0,0,0,0,0,0,0,2024-04-09
2024-04-10,578285.00,539181.00,447581.00,270853.00,0,154375.00,0,0,0,50273.00,160646.00,0,0,0,140320.00,0,0,80279.00,0,0,0,0,0,0,0,0,0,0,166723.00,0,0,11518.00,0,0,0,0,0,7475.00,0,0,0,0,0,0,0,411.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-10
2024-04-11,274119.00,0,272782.00,167229.00,0,0,165345.00,0,0,0,170023.00,82291.00,140745.00,166071.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224.00,0,0,6476.00,0,84112.00,0,0,0,0,0,7566.00,0,0,1065.00,0,0,0,138851.00,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-11
2024-04-12,342386.00,285296.00,130640.00,168207.00,167418.00,165793.00,0,149583.00,0,157988.00,0,84099.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-12
2024-04-13,0,485589.00,371964.00,0,173208.00,402505.00,309478.00,134708.00,139094.00,14341.00,137715.00,0,140069.00,29001.00,0,0,0,84390.00,0,0,0,0,0,137376.00,98978.00,0,0,0,0,0,0,0,0,0,21182.00,0,0,0,0,0,0,0,0,0,0,412.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-13
2024-04-14,756507.00,494358.00,562789.00,148962.00,138054.00,0,1161.00,0,0,202497.00,333111.00,0,0,0,0,0,133203.00,164446.00,0,209249.00,0,0,0,0,0,0,0,166860.00,0,0,144103.00,27079.00,0,0,0,0,0,0,0,0,0,0,0,0,0,532.00,0,0,0,0,0,0,2200.00,0,0,0,0,0,0,0,0,0,0,2024-04-14
2024-04-15,562272.00,375244.00,459778.00,0,0,0,147014.00,0,0,0,1975.00,0,0,0,0,166540.00,131436.00,0,140064.00,0,0,0,158272.00,0,51742.00,0,0,0,0,0,0,0,157724.00,0,0,0,0,0,0,0,0,0,0,0,0,944.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15
2024-04-16,512232.00,860150.00,328942.00,285472.00,306638.00,115615.00,0,0,132588.00,0,2910.00,0,132634.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148051.00,0,0,0,0,0,0,0,82892.00,0,0,165370.00,0,0,0,0,0,8633.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-16
2024-04-17,307028.00,92940.00,393490.00,282100.00,133327.00,157487.00,135739.00,256795.00,0,0,166540.00,149014.00,0,310902.00,0,168229.00,22336.00,145305.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7566.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17
2024-04-18,314172.00,607354.00,538633.00,0,168064.00,167209.00,165441.00,0,0,50198.00,2910.00,0,140363.00,0,0,0,131714.00,0,156701.00,0,0,0,0,0,0,0,0,141420.00,0,0,0,0,0,0,46627.00,0,0,8678.00,0,0,0,0,2771.00,0,0,550.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18
2024-04-19,439561.00,161229.00,144690.00,164899.00,128299.00,319347.00,319884.00,0,0,152851.00,0,165967.00,0,0,164998.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11536.00,0,0,0,0,83948.00,0,0,0,0,0,0,0,0,275.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-19
2024-04-20,295164.00,510960.00,148801.00,130051.00,169261.00,0,0,166047.00,0,0,170970.00,0,0,165643.00,0,0,0,118898.00,0,0,0,0,0,0,0,0,0,0,0,0,0,7231.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-20
2024-04-21,452397.00,982119.00,680801.00,0,0,283558.00,0,0,0,166540.00,85490.00,140073.00,149854.00,28878.00,151830.00,0,0,0,0,208154.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805.00,0,137957.00,1357.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-21
2024-04-22,837894.00,436171.00,293818.00,149643.00,164809.00,0,134607.00,0,0,0,327707.00,167778.00,0,10551.00,0,163397.00,139886.00,0,0,0,137078.00,0,0,0,0,0,0,166091.00,0,0,0,0,0,0,10166.00,159003.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-22
2024-04-23,143989.00,524587.00,306335.00,154325.00,130267.00,331830.00,0,151440.00,0,0,75911.00,165652.00,139677.00,163186.00,0,0,0,71674.00,0,0,0,0,0,0,144052.00,100319.00,0,0,0,0,0,159086.00,0,0,0,0,0,0,0,0,0,0,7543.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-23
